name: hatchback_-30_45_-36_10_15_20_30_420.png, overlap_score: 54.7167801641348, pred: [-30, -25]
name: sedan4door_-50_45_-36_10_20_20_60_420.png, overlap_score: 0.0, pred: [-50, -33]
name: suv_-17_45_-22_10_20_80_60_420.png, overlap_score: 144.27230383375135, pred: [-17, -10]
name: sedan4door_-30_15_-4_10_15_20_60_420.png, overlap_score: 0.0, pred: [-30, -34]
name: hatchback_-30_15_-36_10_15_80_30_420.png, overlap_score: 3.3799582463465554, pred: [-30, -28]
name: sedan2door_-17_45_-4_10_20_140_60_420.png, overlap_score: 0.0, pred: [-17, -20]
name: hybrid_-50_15_-4_35_20_20_30_420.png, overlap_score: 84.30225669957687, pred: [-50, -16]
name: hybrid_-30_15_-22_35_15_140_60_420.png, overlap_score: 0.0, pred: [-30, -31]
name: sedan4door_-30_45_-36_35_15_20_60_420.png, overlap_score: 7.311475409836065, pred: [-30, -31]
name: sedan4door_-17_45_-22_10_15_80_60_420.png, overlap_score: 58.77645121449156, pred: [-17, -15]
name: sedan4door_-30_15_-4_35_15_80_30_420.png, overlap_score: 0.0, pred: [-30, -28]
name: hybrid_-30_45_-4_10_20_230_60_420.png, overlap_score: 0.0, pred: [-30, -38]
name: sedan4door_-17_45_-22_35_15_140_30_420.png, overlap_score: 0.0, pred: [-17, -17]
name: sedan4door_-30_45_-4_35_15_140_60_420.png, overlap_score: 0.0, pred: [-30, -47]
name: suv_-30_45_-36_10_15_230_30_420.png, overlap_score: 252.688622754491, pred: [-30, -10]
name: sedan4door_-30_45_-4_10_15_230_30_420.png, overlap_score: 0.0, pred: [-30, -14]
name: hatchback_-17_15_-22_35_20_20_30_420.png, overlap_score: 158.64534937528921, pred: [-17, -16]
name: sedan2door_-50_15_-36_35_15_230_60_420.png, overlap_score: 0.0, pred: [-50, -27]
name: suv_-17_45_-4_10_20_80_60_420.png, overlap_score: 218.39018273020423, pred: [-17, -11]
name: hybrid_-17_45_-4_35_15_20_30_420.png, overlap_score: 132.8135580295867, pred: [-17, -11]
name: hybrid_-17_15_-36_35_20_230_60_420.png, overlap_score: 0.0, pred: [-17, -23]
name: hybrid_-30_15_-36_10_20_80_60_420.png, overlap_score: 0.0366120218579235, pred: [-30, -32]
name: suv_-17_45_-4_35_15_80_60_420.png, overlap_score: 187.42242923683267, pred: [-17, -7]
name: hatchback_-17_45_-4_10_15_80_60_420.png, overlap_score: 14.99416778824585, pred: [-17, -19]
name: hybrid_-17_15_-4_10_15_230_30_420.png, overlap_score: 1.1578947368421053, pred: [-17, -14]
name: sedan4door_-17_15_-36_10_15_230_30_420.png, overlap_score: 0.0, pred: [-17, -16]
name: suv_-50_45_-36_35_20_230_30_420.png, overlap_score: 56.90987124463519, pred: [-50, -20]
name: sedan2door_-50_45_-22_10_20_80_60_420.png, overlap_score: 0.0, pred: [-50, -44]
name: sedan4door_-50_15_-22_10_20_20_30_420.png, overlap_score: 1.4623257193711066, pred: [-50, -38]
name: hatchback_-50_15_-22_35_15_80_30_420.png, overlap_score: 0.0, pred: [-50, -38]
name: hybrid_-50_15_-22_35_15_80_60_420.png, overlap_score: 0.0, pred: [-50, -34]
name: suv_-17_15_-22_35_15_80_30_420.png, overlap_score: 231.43691849646447, pred: [-17, -14]
name: hybrid_-17_45_-36_10_20_20_60_420.png, overlap_score: 71.56245478659272, pred: [-17, -19]
name: suv_-30_45_-4_35_20_230_30_420.png, overlap_score: 0.0, pred: [-30, -14]
name: hybrid_-30_45_-22_35_20_140_30_420.png, overlap_score: 0.0, pred: [-30, -14]
name: hybrid_-50_45_-36_10_20_80_30_420.png, overlap_score: 0.0, pred: [-50, -36]
name: suv_-50_45_-4_10_20_140_60_420.png, overlap_score: 0.0, pred: [-50, -50]
name: hybrid_-17_45_-22_10_15_80_30_420.png, overlap_score: 44.36112122315253, pred: [-17, -22]
name: sedan2door_-30_15_-4_10_15_140_30_420.png, overlap_score: 0.0, pred: [-30, -29]
name: hybrid_-30_15_-36_10_15_230_30_420.png, overlap_score: 0.0, pred: [-30, -12]
name: hybrid_-30_15_-22_10_20_80_60_420.png, overlap_score: 0.07431693989071038, pred: [-30, -32]
name: sedan4door_-17_15_-4_10_20_140_60_420.png, overlap_score: 0.0, pred: [-17, -20]
name: suv_-50_15_-4_10_15_230_60_420.png, overlap_score: 0.0, pred: [-50, -37]
name: sedan4door_-17_45_-22_35_20_140_30_420.png, overlap_score: 0.0, pred: [-17, -16]
name: suv_-17_45_-36_10_15_20_30_420.png, overlap_score: 192.36519099792716, pred: [-17, -25]
name: hatchback_-50_15_-4_10_20_140_60_420.png, overlap_score: 0.0, pred: [-50, -46]
name: hybrid_-30_45_-36_35_15_230_30_420.png, overlap_score: 20.870967741935484, pred: [-30, -20]
name: hybrid_-50_15_-4_10_15_80_60_420.png, overlap_score: 0.0, pred: [-50, -34]
name: sedan4door_-17_45_-36_10_15_80_60_420.png, overlap_score: 107.60189378344998, pred: [-17, -13]
name: hybrid_-30_15_-4_35_20_230_60_420.png, overlap_score: 0.0, pred: [-30, -38]
name: sedan2door_-50_15_-4_35_20_230_30_420.png, overlap_score: 0.0, pred: [-50, -18]
name: sedan4door_-30_45_-22_10_20_140_60_420.png, overlap_score: 0.021848739495798318, pred: [-30, -47]
name: sedan4door_-30_15_-4_10_20_140_60_420.png, overlap_score: 0.0, pred: [-30, -39]
name: hybrid_-50_15_-4_35_15_20_30_420.png, overlap_score: 139.7318053596615, pred: [-50, -15]
name: sedan2door_-30_45_-36_35_15_230_60_420.png, overlap_score: 1.4732423924449107, pred: [-30, -18]
name: sedan4door_-17_15_-36_10_20_80_30_420.png, overlap_score: 255.0, pred: [-17, -20]
name: hatchback_-17_15_-22_10_15_20_60_420.png, overlap_score: 89.86035889070146, pred: [-17, -24]
name: suv_-30_45_-36_10_20_140_30_420.png, overlap_score: 0.0, pred: [-30, -2]
name: sedan4door_-17_15_-4_10_20_230_60_420.png, overlap_score: 0.0, pred: [-17, -13]
name: hybrid_-30_15_-36_35_20_140_30_420.png, overlap_score: 0.0, pred: [-30, -17]
name: sedan2door_-30_45_-22_35_15_80_30_420.png, overlap_score: 41.68393903868699, pred: [-30, -35]
name: sedan4door_-50_15_-4_10_15_80_30_420.png, overlap_score: 0.0, pred: [-50, -36]
name: hybrid_-17_45_-22_35_15_80_30_420.png, overlap_score: 42.32398980706225, pred: [-17, -21]
name: hatchback_-50_15_-36_10_15_140_60_420.png, overlap_score: 0.0, pred: [-50, -42]
name: hatchback_-30_45_-22_35_20_80_30_420.png, overlap_score: 0.02244258872651357, pred: [-30, -28]
name: sedan4door_-30_45_-36_35_20_140_30_420.png, overlap_score: 0.0, pred: [-30, -22]
name: hybrid_-50_45_-36_10_15_140_30_420.png, overlap_score: 0.5106382978723404, pred: [-50, -20]
name: sedan4door_-17_45_-36_10_15_20_30_420.png, overlap_score: 58.430804863925886, pred: [-17, -23]
name: sedan4door_-50_15_-22_10_15_230_60_420.png, overlap_score: 0.0, pred: [-50, -30]
name: suv_-17_15_-22_35_15_230_30_420.png, overlap_score: 255.0, pred: [-17, -10]
name: sedan2door_-17_45_-22_10_15_140_30_420.png, overlap_score: 0.0, pred: [-17, -10]
name: hatchback_-30_45_-4_10_15_20_60_420.png, overlap_score: 0.0, pred: [-30, -33]
name: suv_-30_45_-4_10_15_20_30_420.png, overlap_score: 200.0734408527722, pred: [-30, -29]
name: suv_-17_15_-4_10_20_80_30_420.png, overlap_score: 167.05731298846297, pred: [-17, -13]
name: suv_-30_15_-36_10_15_20_60_420.png, overlap_score: 8.842893401015228, pred: [-30, -32]
name: sedan4door_-50_45_-4_10_15_230_60_420.png, overlap_score: 0.0, pred: [-50, -37]
name: hybrid_-17_45_-22_35_20_20_60_420.png, overlap_score: 69.62683867856282, pred: [-17, -19]
name: suv_-50_15_-4_10_20_20_30_420.png, overlap_score: 23.66217048955837, pred: [-50, -35]
name: sedan2door_-30_15_-36_10_20_20_60_420.png, overlap_score: 1.8058417161556175, pred: [-30, -22]
name: hatchback_-17_45_-22_10_20_230_60_420.png, overlap_score: 0.0, pred: [-17, -24]
name: hatchback_-17_15_-4_10_15_20_60_420.png, overlap_score: 241.12593800978792, pred: [-17, -22]
name: sedan4door_-30_45_-36_35_20_230_60_420.png, overlap_score: 0.0, pred: [-30, -44]
name: suv_-50_15_-36_35_15_20_30_420.png, overlap_score: 111.01191372817529, pred: [-50, -25]
name: suv_-50_15_-4_35_20_80_60_420.png, overlap_score: 0.0, pred: [-50, -35]
name: hatchback_-30_45_-36_35_15_80_30_420.png, overlap_score: 20.647703549060545, pred: [-30, -27]
name: sedan4door_-17_15_-22_10_15_80_60_420.png, overlap_score: 26.211609715932482, pred: [-17, -18]
name: hybrid_-17_15_-4_10_15_80_60_420.png, overlap_score: 44.15821646889608, pred: [-17, -12]
name: suv_-17_45_-36_10_15_140_60_420.png, overlap_score: 58.123456790123456, pred: [-17, -22]
name: hatchback_-17_15_-4_35_20_140_60_420.png, overlap_score: 75.4908424908425, pred: [-17, -15]
name: hybrid_-50_45_-36_35_20_80_30_420.png, overlap_score: 0.0, pred: [-50, -36]
name: sedan4door_-30_15_-36_35_15_140_30_420.png, overlap_score: 0.0, pred: [-30, -29]
name: sedan2door_-17_45_-4_10_20_140_30_420.png, overlap_score: 0.0, pred: [-17, -7]
name: suv_-17_45_-22_10_15_80_60_420.png, overlap_score: 145.8710139734862, pred: [-17, -8]
name: suv_-50_15_-36_35_15_20_60_420.png, overlap_score: 0.0, pred: [-50, -38]
name: hybrid_-17_45_-4_10_15_20_60_420.png, overlap_score: 83.15854834820352, pred: [-17, -20]
name: hybrid_-17_45_-4_10_20_230_30_420.png, overlap_score: 95.38787878787879, pred: [-17, -16]
name: sedan4door_-17_45_-4_35_20_80_60_420.png, overlap_score: 11.830382873610539, pred: [-17, -15]
name: sedan2door_-30_15_-22_35_15_20_60_420.png, overlap_score: 0.0, pred: [-30, -23]
name: suv_-30_15_-36_35_20_80_30_420.png, overlap_score: 0.0, pred: [-30, -30]
name: hatchback_-17_45_-4_10_20_80_30_420.png, overlap_score: 65.41924095322153, pred: [-17, -18]
name: hybrid_-50_15_-4_10_15_20_30_420.png, overlap_score: 126.10126939351198, pred: [-50, -15]
name: hatchback_-30_45_-22_35_15_230_60_420.png, overlap_score: 0.0, pred: [-30, -36]
name: sedan4door_-17_15_-4_35_15_20_60_420.png, overlap_score: 8.816573154941736, pred: [-17, -29]
name: sedan4door_-30_15_-36_10_15_20_30_420.png, overlap_score: 8.624415664035558, pred: [-30, -31]
name: sedan2door_-17_15_-22_10_15_80_60_420.png, overlap_score: 7.0024604569420035, pred: [-17, -17]
name: hatchback_-50_45_-36_35_15_80_60_420.png, overlap_score: 0.0, pred: [-50, -43]
name: hatchback_-17_45_-36_35_20_20_60_420.png, overlap_score: 6.874388254486134, pred: [-17, -26]
name: sedan4door_-17_15_-4_10_20_20_30_420.png, overlap_score: 10.28339813053189, pred: [-17, -29]
name: suv_-50_15_-36_35_20_140_60_420.png, overlap_score: 0.0, pred: [-50, -33]
name: sedan2door_-50_15_-4_35_20_140_30_420.png, overlap_score: 0.0, pred: [-50, -38]
name: hybrid_-17_15_-36_10_15_80_60_420.png, overlap_score: 55.19165767709457, pred: [-17, -12]
name: hatchback_-17_45_-22_35_15_80_60_420.png, overlap_score: 12.753701211305518, pred: [-17, -17]
name: sedan4door_-50_15_-36_10_20_140_60_420.png, overlap_score: 0.1733442354865086, pred: [-50, -34]
name: sedan2door_-50_15_-36_35_20_80_60_420.png, overlap_score: 0.0, pred: [-50, -45]
name: sedan2door_-17_45_-36_10_20_80_60_420.png, overlap_score: 138.58453427065027, pred: [-17, -21]
name: hatchback_-17_45_-22_10_15_80_30_420.png, overlap_score: 7.5216240070609, pred: [-17, -20]
name: sedan4door_-17_45_-4_10_15_140_30_420.png, overlap_score: 0.0, pred: [-17, -13]
name: hatchback_-30_45_-36_35_20_20_30_420.png, overlap_score: 31.057010651300857, pred: [-30, -26]
name: suv_-50_45_-4_10_15_20_30_420.png, overlap_score: 5.2510783978089695, pred: [-50, -36]
name: hybrid_-17_45_-22_10_15_140_60_420.png, overlap_score: 6.162162162162162, pred: [-17, -21]
name: sedan2door_-17_15_-4_35_20_80_30_420.png, overlap_score: 155.1435523114355, pred: [-17, -21]
name: sedan2door_-50_15_-22_35_20_140_30_420.png, overlap_score: 0.0, pred: [-50, -38]
name: hybrid_-17_15_-36_35_15_230_30_420.png, overlap_score: 2.8815789473684212, pred: [-17, -12]
name: sedan4door_-17_45_-4_35_15_230_30_420.png, overlap_score: 0.0, pred: [-17, -24]
name: suv_-50_15_-36_10_15_20_30_420.png, overlap_score: 44.53036631290654, pred: [-50, -29]
name: sedan2door_-17_45_-22_10_20_80_60_420.png, overlap_score: 151.06608084358524, pred: [-17, -21]
name: sedan4door_-50_45_-36_35_15_20_30_420.png, overlap_score: 31.00800949273213, pred: [-50, -37]
name: hatchback_-30_15_-4_35_15_80_60_420.png, overlap_score: 0.0, pred: [-30, -33]
name: suv_-17_15_-4_35_20_20_30_420.png, overlap_score: 163.91397690257625, pred: [-17, -23]
name: hatchback_-17_15_-4_10_20_20_30_420.png, overlap_score: 156.24127718648774, pred: [-17, -13]
name: sedan4door_-30_45_-36_10_20_230_60_420.png, overlap_score: 0.0, pred: [-30, -39]
name: suv_-17_15_-36_35_20_140_30_420.png, overlap_score: 0.0, pred: [-17, 2]
name: sedan2door_-30_15_-36_35_15_230_60_420.png, overlap_score: 0.0, pred: [-30, -17]
name: suv_-30_15_-4_35_20_20_30_420.png, overlap_score: 122.85581781684779, pred: [-30, -24]
name: suv_-17_45_-36_35_15_20_30_420.png, overlap_score: 211.18714835652946, pred: [-17, -22]
name: hatchback_-17_15_-4_35_15_20_60_420.png, overlap_score: 202.97340946166395, pred: [-17, -24]
name: hatchback_-30_45_-36_35_20_140_60_420.png, overlap_score: 23.726092089728454, pred: [-30, -30]
name: hatchback_-17_15_-22_35_20_20_60_420.png, overlap_score: 58.76753670473083, pred: [-17, -24]
name: suv_-50_45_-22_35_20_20_60_420.png, overlap_score: 0.0, pred: [-50, -34]
name: suv_-17_45_-22_35_15_140_60_420.png, overlap_score: 36.67283950617284, pred: [-17, -17]
name: hybrid_-50_45_-4_35_20_20_60_420.png, overlap_score: 10.08207343412527, pred: [-50, -28]
name: suv_-50_15_-22_35_15_140_30_420.png, overlap_score: 0.0, pred: [-50, -32]
name: sedan2door_-17_15_-36_10_15_80_30_420.png, overlap_score: 157.55474452554745, pred: [-17, -19]
name: hatchback_-30_15_-22_35_20_20_60_420.png, overlap_score: 0.008206138191367143, pred: [-30, -30]
name: hybrid_-17_45_-22_35_20_80_30_420.png, overlap_score: 30.072806698216237, pred: [-17, -22]
name: sedan2door_-17_15_-36_35_20_20_30_420.png, overlap_score: 156.2986878962111, pred: [-17, -14]
name: suv_-17_45_-4_35_20_20_60_420.png, overlap_score: 26.835865879693582, pred: [-17, -25]
name: suv_-30_15_-4_10_20_20_60_420.png, overlap_score: 53.086548223350256, pred: [-30, -28]
name: sedan2door_-30_15_-36_35_15_140_30_420.png, overlap_score: 0.0, pred: [-30, -29]
name: suv_-30_15_-4_10_15_20_30_420.png, overlap_score: 213.5034263168824, pred: [-30, -23]
name: sedan4door_-30_45_-36_35_15_20_30_420.png, overlap_score: 97.25611157943138, pred: [-30, -28]
name: hatchback_-17_45_-36_10_20_20_30_420.png, overlap_score: 91.55085608514577, pred: [-17, -24]
name: suv_-50_15_-22_35_15_80_60_420.png, overlap_score: 0.0, pred: [-50, -36]
name: sedan4door_-30_15_-36_35_15_140_60_420.png, overlap_score: 0.0, pred: [-30, -37]
name: sedan2door_-50_45_-36_10_20_230_30_420.png, overlap_score: 0.0, pred: [-50, -22]
name: hybrid_-30_15_-36_10_15_20_60_420.png, overlap_score: 1.9331175836030206, pred: [-30, -27]
name: sedan4door_-50_15_-4_35_15_230_60_420.png, overlap_score: 0.0, pred: [-50, -38]
name: hybrid_-17_15_-22_35_20_140_60_420.png, overlap_score: 0.0, pred: [-17, -15]
name: hybrid_-50_45_-36_10_15_80_30_420.png, overlap_score: 0.0, pred: [-50, -36]
name: hybrid_-17_15_-36_10_20_20_30_420.png, overlap_score: 211.49649229830715, pred: [-17, -9]
name: sedan4door_-17_45_-22_35_20_80_60_420.png, overlap_score: 2.5747221078633182, pred: [-17, -13]
name: sedan4door_-50_45_-4_10_20_140_30_420.png, overlap_score: 0.0, pred: [-50, -40]
name: suv_-30_15_-4_35_15_230_30_420.png, overlap_score: 254.80662983425415, pred: [-30, -10]
name: suv_-30_15_-36_10_15_230_60_420.png, overlap_score: 0.0, pred: [-30, -29]
name: sedan4door_-17_15_-22_35_15_80_30_420.png, overlap_score: 202.96299275945293, pred: [-17, -17]
name: hybrid_-30_45_-4_35_20_80_30_420.png, overlap_score: 0.0, pred: [-30, -35]
name: sedan4door_-17_15_-22_10_20_230_30_420.png, overlap_score: 0.0, pred: [-17, -22]
name: suv_-17_15_-36_10_20_140_30_420.png, overlap_score: 0.0, pred: [-17, 6]
name: sedan2door_-50_15_-36_10_15_230_60_420.png, overlap_score: 0.0, pred: [-50, -27]
name: sedan2door_-30_45_-4_10_20_80_30_420.png, overlap_score: 47.80070339976553, pred: [-30, -34]
name: suv_-30_15_-36_35_15_140_30_420.png, overlap_score: 0.0, pred: [-30, -13]
name: hatchback_-30_45_-36_35_15_20_30_420.png, overlap_score: 39.274401955648685, pred: [-30, -24]
name: sedan2door_-17_45_-22_10_20_20_30_420.png, overlap_score: 144.46498599439775, pred: [-17, -18]
name: sedan4door_-50_15_-22_35_15_140_60_420.png, overlap_score: 0.0, pred: [-50, -31]
name: suv_-17_45_-22_35_15_20_30_420.png, overlap_score: 205.35253183298786, pred: [-17, -27]
name: sedan4door_-17_45_-22_35_15_20_30_420.png, overlap_score: 87.10687401770204, pred: [-17, -28]
name: hatchback_-30_15_-22_10_15_20_30_420.png, overlap_score: 157.11664047494324, pred: [-30, -16]
name: sedan2door_-50_45_-36_10_20_80_30_420.png, overlap_score: 0.0, pred: [-50, -36]
name: suv_-50_15_-22_10_15_80_60_420.png, overlap_score: 0.0, pred: [-50, -38]
name: hybrid_-30_15_-4_35_20_140_30_420.png, overlap_score: 0.0, pred: [-30, -16]
name: sedan4door_-30_15_-22_10_20_230_60_420.png, overlap_score: 0.0, pred: [-30, -32]
name: hatchback_-50_45_-22_10_15_80_30_420.png, overlap_score: 0.0, pred: [-50, -43]
name: hybrid_-30_45_-22_10_15_20_30_420.png, overlap_score: 155.9455762929192, pred: [-30, 0]
name: sedan4door_-17_15_-36_10_15_20_60_420.png, overlap_score: 14.442813983599482, pred: [-17, -23]
name: sedan4door_-30_45_-36_10_20_230_30_420.png, overlap_score: 0.0, pred: [-30, -28]
name: hatchback_-30_45_-4_35_20_140_30_420.png, overlap_score: 0.0, pred: [-30, -30]
name: sedan4door_-30_15_-36_35_20_80_30_420.png, overlap_score: 17.05515587529976, pred: [-30, -25]
name: sedan4door_-30_45_-22_35_15_230_30_420.png, overlap_score: 0.0, pred: [-30, -29]
name: hybrid_-50_45_-22_35_15_20_60_420.png, overlap_score: 7.987549231355609, pred: [-50, -30]
name: sedan4door_-50_45_-4_10_20_80_60_420.png, overlap_score: 0.0, pred: [-50, -34]
name: sedan2door_-50_15_-36_10_15_230_30_420.png, overlap_score: 0.0, pred: [-50, -14]
name: suv_-50_45_-22_10_15_20_30_420.png, overlap_score: 2.643889079082506, pred: [-50, -34]
name: hybrid_-50_45_-22_35_20_140_30_420.png, overlap_score: 32.808510638297875, pred: [-50, -22]
name: suv_-30_45_-22_35_20_80_60_420.png, overlap_score: 0.0, pred: [-30, -33]
name: hatchback_-30_15_-36_35_20_140_60_420.png, overlap_score: 0.0, pred: [-30, -27]
name: sedan2door_-50_45_-22_35_20_20_30_420.png, overlap_score: 23.300524205982114, pred: [-50, -32]
name: hybrid_-30_15_-22_10_20_230_60_420.png, overlap_score: 0.0, pred: [-30, -38]
name: hatchback_-50_45_-36_10_20_20_30_420.png, overlap_score: 20.2572976752316, pred: [-50, -36]
name: sedan4door_-30_15_-36_10_20_230_60_420.png, overlap_score: 0.0, pred: [-30, -34]
name: hatchback_-50_45_-22_35_20_80_30_420.png, overlap_score: 0.0, pred: [-50, -36]
name: suv_-50_15_-36_35_15_80_30_420.png, overlap_score: 0.0, pred: [-50, -31]
name: hybrid_-50_15_-22_10_20_140_30_420.png, overlap_score: 3.4893617021276597, pred: [-50, -31]
name: suv_-30_45_-4_10_20_20_60_420.png, overlap_score: 8.26776649746193, pred: [-30, -27]
name: sedan4door_-30_15_-22_10_20_230_30_420.png, overlap_score: 0.0, pred: [-30, -21]
name: hybrid_-50_15_-36_10_20_20_60_420.png, overlap_score: 1.5629526108499556, pred: [-50, -28]
name: suv_-30_15_-4_35_15_140_30_420.png, overlap_score: 0.0, pred: [-30, -15]
name: hybrid_-50_15_-4_35_20_80_30_420.png, overlap_score: 0.0, pred: [-50, -34]
name: sedan2door_-30_15_-36_10_20_80_30_420.png, overlap_score: 0.12145369284876906, pred: [-30, -28]
name: hatchback_-17_15_-4_35_20_80_60_420.png, overlap_score: 60.18797667115298, pred: [-17, -18]
name: hybrid_-17_15_-4_10_15_230_60_420.png, overlap_score: 0.0, pred: [-17, -21]
name: suv_-50_15_-36_35_20_80_60_420.png, overlap_score: 0.0, pred: [-50, -41]
name: hybrid_-50_45_-4_35_15_230_60_420.png, overlap_score: 0.0, pred: [-50, -53]
name: sedan4door_-30_15_-4_10_20_80_60_420.png, overlap_score: 0.0, pred: [-30, -35]
name: hybrid_-30_15_-22_35_15_80_60_420.png, overlap_score: 0.10163934426229508, pred: [-30, -32]
name: hatchback_-17_15_-22_10_15_140_60_420.png, overlap_score: 59.99633699633699, pred: [-17, -14]
name: hybrid_-17_45_-22_35_15_20_60_420.png, overlap_score: 71.41150229081263, pred: [-17, -20]
name: hybrid_-50_15_-22_35_15_20_60_420.png, overlap_score: 2.0825816287638164, pred: [-50, -29]
name: hybrid_-30_15_-22_10_20_230_30_420.png, overlap_score: 17.754789272030653, pred: [-30, -10]
name: sedan4door_-30_45_-22_10_15_20_60_420.png, overlap_score: 1.637331032499281, pred: [-30, -34]
name: hybrid_-50_15_-36_35_15_230_30_420.png, overlap_score: 0.0, pred: [-50, -12]
name: hybrid_-30_15_-4_10_15_140_60_420.png, overlap_score: 0.0, pred: [-30, -31]
name: hatchback_-50_45_-36_10_20_230_60_420.png, overlap_score: 0.0, pred: [-50, -45]
name: sedan2door_-50_45_-4_10_20_230_30_420.png, overlap_score: 0.0, pred: [-50, -22]
name: hatchback_-17_45_-4_10_20_140_30_420.png, overlap_score: 0.0, pred: [-17, -30]
name: hatchback_-50_15_-4_35_15_20_60_420.png, overlap_score: 35.35820096376941, pred: [-50, -31]
name: suv_-30_45_-36_35_20_20_60_420.png, overlap_score: 14.460152284263959, pred: [-30, -33]
name: hybrid_-17_15_-22_35_20_20_60_420.png, overlap_score: 60.557993730407524, pred: [-17, -15]
name: hatchback_-17_15_-4_35_15_80_60_420.png, overlap_score: 24.777478689995515, pred: [-17, -16]
name: hybrid_-17_45_-4_35_20_230_60_420.png, overlap_score: 39.90436005625879, pred: [-17, -26]
name: suv_-17_15_-22_35_20_80_30_420.png, overlap_score: 238.10978786751022, pred: [-17, -14]
name: hybrid_-17_15_-4_10_20_230_30_420.png, overlap_score: 143.1939393939394, pred: [-17, -11]
name: sedan2door_-50_15_-4_35_15_20_30_420.png, overlap_score: 0.08066604995374653, pred: [-50, -26]
name: sedan2door_-17_45_-36_35_15_20_30_420.png, overlap_score: 132.65221878224975, pred: [-17, -16]
name: hybrid_-17_15_-36_10_15_140_30_420.png, overlap_score: 80.70212765957447, pred: [-17, -8]
name: sedan4door_-30_45_-22_10_15_230_30_420.png, overlap_score: 0.0, pred: [-30, -21]
name: sedan4door_-50_45_-36_10_15_80_30_420.png, overlap_score: 0.0, pred: [-50, -43]
name: sedan2door_-30_15_-22_10_15_80_30_420.png, overlap_score: 2.6128956623681123, pred: [-30, -29]
name: hybrid_-17_45_-36_35_15_140_30_420.png, overlap_score: 114.38297872340425, pred: [-17, -4]
name: suv_-17_45_-4_10_15_80_30_420.png, overlap_score: 194.5701525865277, pred: [-17, -16]
name: hybrid_-17_15_-36_35_20_80_60_420.png, overlap_score: 51.41603739661992, pred: [-17, -14]
name: hybrid_-30_15_-4_35_15_80_60_420.png, overlap_score: 0.06775956284153005, pred: [-30, -31]
name: sedan4door_-30_15_-4_10_15_80_30_420.png, overlap_score: 13.4, pred: [-30, -28]
name: hybrid_-17_45_-22_10_20_230_60_420.png, overlap_score: 41.06047819971871, pred: [-17, -26]
name: sedan2door_-30_15_-4_10_15_20_30_420.png, overlap_score: 131.63190552441952, pred: [-30, -17]
name: hatchback_-30_45_-4_35_15_80_60_420.png, overlap_score: 0.25933756166314303, pred: [-30, -32]
name: sedan4door_-50_15_-22_10_20_80_60_420.png, overlap_score: 0.0, pred: [-50, -37]
name: hatchback_-50_45_-22_35_15_20_30_420.png, overlap_score: 57.28211851074987, pred: [-50, -31]
name: hybrid_-50_15_-22_10_20_230_30_420.png, overlap_score: 15.597222222222221, pred: [-50, -10]
name: sedan4door_-30_45_-22_35_15_140_30_420.png, overlap_score: 0.0, pred: [-30, -22]
name: sedan4door_-17_45_-36_10_20_230_30_420.png, overlap_score: 0.0, pred: [-17, -27]
name: sedan4door_-30_15_-36_35_15_80_60_420.png, overlap_score: 0.0, pred: [-30, -33]
name: sedan4door_-17_15_-22_35_15_20_60_420.png, overlap_score: 2.95899870522227, pred: [-17, -33]
name: hybrid_-50_45_-36_35_15_230_30_420.png, overlap_score: 2.72, pred: [-50, -21]
name: sedan4door_-50_45_-22_35_20_230_60_420.png, overlap_score: 0.0, pred: [-50, -41]
name: hatchback_-17_45_-22_35_20_20_30_420.png, overlap_score: 116.22295233688108, pred: [-17, -24]
name: hybrid_-17_45_-22_10_20_80_30_420.png, overlap_score: 29.55806334182745, pred: [-17, -21]
name: sedan2door_-17_45_-36_35_20_80_30_420.png, overlap_score: 253.09651257096513, pred: [-17, -23]
name: hatchback_-30_15_-4_10_20_140_60_420.png, overlap_score: 0.0, pred: [-30, -35]
name: suv_-30_45_-22_10_20_230_60_420.png, overlap_score: 0.0, pred: [-30, -42]
name: suv_-30_45_-36_10_15_80_30_420.png, overlap_score: 0.0, pred: [-30, -35]
name: hatchback_-50_15_-36_10_20_80_30_420.png, overlap_score: 0.0, pred: [-50, -38]
name: hatchback_-30_15_-4_10_20_20_30_420.png, overlap_score: 73.194429893487, pred: [-30, -17]
name: sedan4door_-17_15_-36_35_15_80_60_420.png, overlap_score: 0.012350761630300536, pred: [-17, -18]
name: suv_-17_15_-36_10_15_20_30_420.png, overlap_score: 155.91590168788866, pred: [-17, -20]
name: sedan2door_-17_15_-4_10_20_80_30_420.png, overlap_score: 137.52149229521493, pred: [-17, -20]
name: hybrid_-50_45_-22_10_20_20_30_420.png, overlap_score: 59.56191819464034, pred: [-50, -10]
name: hybrid_-50_45_-4_10_20_230_30_420.png, overlap_score: 39.97569444444444, pred: [-50, -16]
name: suv_-17_45_-22_10_20_80_30_420.png, overlap_score: 254.79121697059918, pred: [-17, -16]
name: sedan2door_-50_45_-22_35_15_230_60_420.png, overlap_score: 0.0, pred: [-50, -28]
name: hatchback_-17_15_-22_10_15_80_30_420.png, overlap_score: 0.0, pred: [-17, -15]
name: sedan4door_-50_15_-4_35_15_20_60_420.png, overlap_score: 0.0, pred: [-50, -39]
name: hatchback_-17_45_-4_35_20_230_60_420.png, overlap_score: 0.0, pred: [-17, -21]
name: sedan4door_-50_15_-36_10_15_230_60_420.png, overlap_score: 0.0, pred: [-50, -31]
